id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
12613494,JF138723,2022-02-09T09:00:00.000,087XX S CARPENTER ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,RESIDENCE,True,False,2222,022,21,71,24,1170841,1846892,2022,2022-02-16T15:50:22.000,41.735345087,-87.649691723,"{'latitude': '41.735345087', 'longitude': '-87.649691723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,533,13,59,9,244
12613484,JF138922,2022-02-09T09:00:00.000,074XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,False,False,2424,024,49,1,08B,1163022,1949568,2022,2022-02-16T15:50:22.000,42.017263841,-87.675454225,"{'latitude': '42.017263841', 'longitude': '-87.675454225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,489,5,9,11,33
12613458,JF138672,2022-02-09T09:00:00.000,039XX W GRENSHAW ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1132,011,24,29,08B,1150300,1894750,2022,2022-02-16T15:50:22.000,41.867097632,-87.723702988,"{'latitude': '41.867097632', 'longitude': '-87.723702988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,142
12613838,JF139428,2022-02-09T09:00:00.000,015XX W GREENLEAF AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,2423,024,49,1,05,1164868,1947044,2022,2022-02-16T15:50:22.000,42.010298809,-87.668733513,"{'latitude': '42.010298809', 'longitude': '-87.668733513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,358,5,9,11,37
12613533,JF139003,2022-02-09T09:00:00.000,053XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2023,020,48,77,06,1168675,1935712,2022,2022-02-16T15:50:22.000,41.97912164,-87.655056515,"{'latitude': '41.97912164', 'longitude': '-87.655056515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,160,16,15,2,47
12613462,JF138925,2022-02-09T09:00:00.000,052XX S HARPER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,0234,002,4,41,11,1187166,1870931,2022,2022-02-16T15:50:22.000,41.800938808,-87.589121997,"{'latitude': '41.800938808', 'longitude': '-87.589121997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,8,500,10,10,24,122
12613366,JF138623,2022-02-09T09:00:00.000,048XX W POLK ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,1533,015,29,25,26,1144312,1895859,2022,2022-02-16T15:50:22.000,41.870255455,-87.745658119,"{'latitude': '41.870255455', 'longitude': '-87.745658119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,61,7,32,25,137
12613360,JF138663,2022-02-09T08:57:00.000,049XX N KIMBALL AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1713,017,33,14,08B,1152821,1932709,2022,2022-02-16T15:50:22.000,41.971210909,-87.713440694,"{'latitude': '41.971210909', 'longitude': '-87.713440694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,750,20,20,1,1
12615487,JF141449,2022-02-09T08:54:00.000,131XX S INGLESIDE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,DAY CARE CENTER,False,False,0533,005,9,54,26,1184823,1818448,2022,2022-02-16T15:50:22.000,41.656974917,-87.59935568,"{'latitude': '41.656974917', 'longitude': '-87.59935568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,4460,51,10,43,47,10,221
12613369,JF138721,2022-02-09T08:45:00.000,0000X W 47TH ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,0224,002,3,38,06,1176840,1873862,2022,2022-02-16T15:50:22.000,41.809220836,-87.626902264,"{'latitude': '41.809220836', 'longitude': '-87.626902264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,4,415,9,37,24,107
12613282,JF138635,2022-02-09T08:45:00.000,035XX W 66TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0831,008,23,66,07,1153882,1860623,2022,2022-02-16T15:50:22.000,41.773378071,-87.711459651,"{'latitude': '41.773378071', 'longitude': '-87.711459651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,293,6,58,13,208
12613356,JF138637,2022-02-09T08:35:00.000,087XX S EXCHANGE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,0423,004,10,46,04A,1197281,1847652,2022,2022-02-16T15:50:22.000,41.73681344,-87.552802376,"{'latitude': '41.73681344', 'longitude': '-87.552802376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,509,47,25,19,238
12613480,JF138620,2022-02-09T08:33:00.000,038XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,GAS STATION,False,False,1011,010,24,29,08A,1151170,1894442,2022,2022-02-16T15:50:22.000,41.866235446,-87.720517147,"{'latitude': '41.866235446', 'longitude': '-87.720517147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,141
12613311,JF138701,2022-02-09T08:30:00.000,082XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0631,006,6,44,08B,1179466,1850432,2022,2022-02-16T15:50:22.000,41.74486692,-87.617985524,"{'latitude': '41.74486692', 'longitude': '-87.617985524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,406,32,61,20,235
12613323,JF138664,2022-02-09T08:30:00.000,033XX W 65TH PL,0560,ASSAULT,SIMPLE,STREET,False,False,0831,008,23,66,08A,1155198,1860990,2022,2022-02-16T15:50:22.000,41.774358961,-87.706625647,"{'latitude': '41.774358961', 'longitude': '-87.706625647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,293,6,58,13,208
12613518,JF138612,2022-02-09T08:26:00.000,063XX S ELIZABETH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0724,007,16,67,08B,1169078,1862695,2022,2022-02-16T15:50:22.000,41.778748862,-87.655694617,"{'latitude': '41.778748862', 'longitude': '-87.655694617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,65,21,2,23,17,203
12613429,JF138618,2022-02-09T08:24:00.000,098XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,2223,022,34,73,07,1172709,1839741,2022,2022-02-16T15:50:22.000,41.715680818,-87.643058205,"{'latitude': '41.715680818', 'longitude': '-87.643058205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21861,72,592,22,19,9,243
12613443,JF138724,2022-02-09T08:15:00.000,053XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0233,002,5,41,06,1182491,1869797,2022,2022-02-16T15:50:22.000,41.797936811,-87.606301777,"{'latitude': '41.797936811', 'longitude': '-87.606301777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,21192,8,440,33,10,24,124
12613517,JF138603,2022-02-09T08:02:00.000,104XX S WENTWORTH AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,False,False,0512,005,34,49,03,1176794,1835818,2022,2022-02-16T15:50:22.000,41.704824715,-87.628214674,"{'latitude': '41.704824715', 'longitude': '-87.628214674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,524,22,19,10,256
12613520,JF139002,2022-02-09T08:00:00.000,056XX W CORCORAN PL,0560,ASSAULT,SIMPLE,DAY CARE CENTER,False,True,1512,015,29,25,08A,1138790,1902001,2022,2022-02-16T15:50:22.000,41.887211862,-87.765782312,"{'latitude': '41.887211862', 'longitude': '-87.765782312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,618,7,32,25,85
12617838,JF143839,2022-02-09T08:00:00.000,093XX S PAXTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0413,004,7,48,08A,,,2022,2022-02-16T15:50:22.000,,,,,,,,,,,
12613355,JF138735,2022-02-09T08:00:00.000,017XX W 107TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2212,022,19,72,11,1166591,1833735,2022,2022-02-16T15:50:22.000,41.699331797,-87.665635879,"{'latitude': '41.699331797', 'longitude': '-87.665635879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,380,42,13,9,257
12613315,JF138653,2022-02-09T08:00:00.000,011XX N FRANCISCO AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1211,012,26,24,08A,1156848,1907382,2022,2022-02-16T15:50:22.000,41.901630928,-87.699321664,"{'latitude': '41.901630928', 'longitude': '-87.699321664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,301,49,4,15,64
12613288,JF138631,2022-02-09T07:50:00.000,007XX N PINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1524,015,37,25,08A,1139393,1904303,2022,2022-02-16T15:50:22.000,41.893517872,-87.763511749,"{'latitude': '41.893517872', 'longitude': '-87.763511749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22216,26,673,45,32,25,67
12613283,JF138596,2022-02-09T07:50:00.000,014XX N TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1423,014,1,24,08B,1158485,1909408,2022,2022-02-16T15:50:22.000,41.907157084,-87.693253234,"{'latitude': '41.907157084', 'longitude': '-87.693253234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,288,41,4,7,62
12613307,JF138589,2022-02-09T07:35:00.000,062XX S PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0823,008,23,65,06,1150774,1862946,2022,2022-02-16T15:50:22.000,41.77981386,-87.722792543,"{'latitude': '41.77981386', 'longitude': '-87.722792543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,339,6,58,13,276
12613312,JF138641,2022-02-09T07:30:00.000,062XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0311,003,20,40,08B,1178263,1863570,2022,2022-02-16T15:50:22.000,41.780946398,-87.621995369,"{'latitude': '41.780946398', 'longitude': '-87.621995369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251
12613705,JF139316,2022-02-09T07:30:00.000,003XX S LEAMINGTON AVE,0810,THEFT,OVER $500,STREET,False,False,1533,015,29,25,06,1142198,1897749,2022,2022-02-16T15:50:22.000,41.87548131,-87.753372501,"{'latitude': '41.87548131', 'longitude': '-87.753372501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,184,7,32,25,137
12615077,JF140809,2022-02-09T07:30:00.000,019XX W OGDEN AVE,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1231,012,27,28,08A,1163312,1897077,2022,2022-02-16T15:50:22.000,41.873219626,-87.675868666,"{'latitude': '41.873219626', 'longitude': '-87.675868666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,5,23,28,15,139
12613251,JF138568,2022-02-09T07:30:00.000,001XX N LA CROSSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1532,015,28,25,08B,1144016,1900760,2022,2022-02-16T15:50:22.000,41.883709958,-87.746621843,"{'latitude': '41.883709958', 'longitude': '-87.746621843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,696,23,32,25,81
12613267,JF138573,2022-02-09T07:20:00.000,013XX W NORTH SHORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2432,024,49,1,07,1166024,1944572,2022,2022-02-16T15:50:22.000,42.003490892,-87.66455124,"{'latitude': '42.003490892', 'longitude': '-87.66455124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21853,10,47,5,9,11,41
12613280,JF138565,2022-02-09T07:17:00.000,064XX S DR MARTIN LUTHER KING JR DR,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,0312,003,20,69,04B,1180025,1862499,2022,2022-02-16T15:50:22.000,41.777967289,-87.615568353,"{'latitude': '41.777967289', 'longitude': '-87.615568353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,332,4,60,18,277
12614682,JF140274,2022-02-09T07:15:00.000,003XX E 63RD ST,0460,BATTERY,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,0312,003,20,69,08B,1179262,1863302,2022,2022-02-16T15:50:22.000,41.780188244,-87.618341034,"{'latitude': '41.780188244', 'longitude': '-87.618341034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,404,4,60,18,277
12613350,JF138629,2022-02-09T07:15:00.000,020XX E 79TH ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,0414,004,8,46,08A,1191073,1852990,2022,2022-02-16T15:50:22.000,41.751613643,-87.575373855,"{'latitude': '41.751613643', 'longitude': '-87.575373855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,420,35,24,19,222
12613243,JF138567,2022-02-09T07:10:00.000,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1653,016,41,76,26,1101811,1934419,2022,2022-02-16T15:50:22.000,41.976762981,-87.900983721,"{'latitude': '41.976762981', 'longitude': '-87.900983721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,22
12613706,JF139314,2022-02-09T07:00:00.000,035XX W 72ND PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0831,008,17,66,07,1154097,1856307,2022,2022-02-16T15:50:22.000,41.761530019,-87.710786018,"{'latitude': '41.761530019', 'longitude': '-87.710786018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,21867,64,349,31,58,13,208
12613718,JF139223,2022-02-09T07:00:00.000,003XX E 63RD ST,0483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA STATION,False,False,0312,003,20,69,04B,1179262,1863302,2022,2022-02-16T15:50:22.000,41.780188244,-87.618341034,"{'latitude': '41.780188244', 'longitude': '-87.618341034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,404,4,60,18,277
12613848,JF139373,2022-02-09T07:00:00.000,040XX W 115TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2211,022,19,74,05,1151290,1828011,2022,2022-02-16T15:50:22.000,41.683935861,-87.721810757,"{'latitude': '41.683935861', 'longitude': '-87.721810757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,4447,,,,,,
12613549,JF138997,2022-02-09T07:00:00.000,049XX N MARINE DR,0810,THEFT,OVER $500,STREET,False,False,2024,020,48,3,06,1169931,1933096,2022,2022-02-16T15:50:22.000,41.971915888,-87.650514207,"{'latitude': '41.971915888', 'longitude': '-87.650514207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,635,16,15,2,14
12617498,JF140004,2022-02-09T07:00:00.000,009XX W MADISON ST,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,1224,012,25,28,10,1169972,1900224,2022,2022-02-16T15:50:22.000,41.881712634,-87.651324872,"{'latitude': '41.881712634', 'longitude': '-87.651324872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,63,26,44,15,95
12613362,JF138575,2022-02-09T06:40:00.000,080XX S AVALON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0411,004,8,45,05,1185942,1851913,2022,2022-02-16T15:50:22.000,41.74878075,-87.594210185,"{'latitude': '41.74878075', 'longitude': '-87.594210185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,41,133,35,61,19,224
12613276,JF138553,2022-02-09T06:40:00.000,054XX W PARKER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2514,025,30,19,08B,1139690,1917752,2022,2022-02-16T15:50:22.000,41.930418043,-87.762091986,"{'latitude': '41.930418043', 'longitude': '-87.762091986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22615,19,79,21,2,6,177
12613365,JF138791,2022-02-09T06:40:00.000,010XX N LEAMINGTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1531,015,37,25,08A,1141837,1906459,2022,2022-02-16T15:50:22.000,41.899389299,-87.754482247,"{'latitude': '41.899389299', 'longitude': '-87.754482247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,585,45,5,25,69
12613699,JF139305,2022-02-09T06:00:00.000,048XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0931,009,20,61,14,1165825,1872691,2022,2022-02-16T15:50:22.000,41.806248831,-87.667336481,"{'latitude': '41.806248831', 'longitude': '-87.667336481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,14924,59,740,4,37,23,119
12613233,JF138544,2022-02-09T06:00:00.000,059XX N ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2011,020,40,2,07,1158914,1939402,2022,2022-02-16T15:50:22.000,41.989453638,-87.690851408,"{'latitude': '41.989453638', 'longitude': '-87.690851408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,4450,20,15,24,50,2,57
12613304,JF138586,2022-02-09T06:00:00.000,015XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2534,025,26,23,08B,1149099,1909961,2022,2022-02-16T15:50:22.000,41.908861587,-87.727717949,"{'latitude': '41.908861587', 'longitude': '-87.727717949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,4299,24,286,49,5,6,194
12617707,JF144075,2022-02-09T06:00:00.000,093XX S LAFAYETTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0634,006,21,49,07,,,2022,2022-02-16T15:50:22.000,,,,,,,,,,,
12613459,JF138839,2022-02-09T06:00:00.000,016XX N TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1421,014,1,24,14,1158448,1910886,2022,2022-02-16T15:50:22.000,41.911213592,-87.693348642,"{'latitude': '41.911213592', 'longitude': '-87.693348642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,25,299,41,1,7,171
12613690,JF139158,2022-02-09T06:00:00.000,009XX W 53RD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0934,009,20,61,05,1171018,1869652,2022,2022-02-16T15:50:22.000,41.797797488,-87.648379252,"{'latitude': '41.797797488', 'longitude': '-87.648379252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,14924,59,768,4,37,23,127
12613228,JF138533,2022-02-09T06:00:00.000,023XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),False,True,1225,012,27,28,07,1160932,1898643,2022,2022-02-16T15:50:22.000,41.877566566,-87.684563345,"{'latitude': '41.877566566', 'longitude': '-87.684563345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,766,46,28,15,139
12613270,JF138550,2022-02-09T06:00:00.000,015XX S SAWYER AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,1022,010,24,29,08A,1154945,1892325,2022,2022-02-16T15:50:22.000,41.860351383,-87.706715442,"{'latitude': '41.860351383', 'longitude': '-87.706715442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,34,14,57,21,152
12613273,JF138651,2022-02-09T06:00:00.000,028XX W NORTH AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1421,014,1,24,06,1157381,1910514,2022,2022-02-16T15:50:22.000,41.910214574,-87.697278585,"{'latitude': '41.910214574', 'longitude': '-87.697278585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22535,25,301,49,4,7,62
12613606,JF138971,2022-02-09T05:45:00.000,117XX S JUSTINE ST,0810,THEFT,OVER $500,STREET,False,False,0524,005,34,53,06,1168113,1826858,2022,2022-02-16T15:50:22.000,41.680427645,-87.660259727,"{'latitude': '41.680427645', 'longitude': '-87.660259727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,50,642,22,13,10,220
